OTU ID	Phylum	Class	Order	Family	Genus
OTU_5315	Proteobacteria	Alphaproteobacteria	Clostridiales	Aquificales_incertae_sedis	Thermosulfidibacter
OTU_5310	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Labrys
OTU_5314	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Desulfuromonadaceae	Pelobacter
OTU_5296	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Pedobacter
OTU_5285	Chloroflexi	Caldilineae	Caldilineales	Caldilineaceae	Caldilinea
OTU_5313	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	Phaselicystis
OTU_5316	Proteobacteria	Gammaproteobacteria	Clostridiales	Clostridiaceae_1	Clostridium_sensu_stricto
OTU_5317	Proteobacteria	Deltaproteobacteria	Myxococcales	Sandaracinaceae	Sandaracinus
OTU_5326	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	Desulfobacter
OTU_5321	Proteobacteria	Alphaproteobacteria	Lactobacillales	Rhodospirillaceae	Armatimonas/Armatimonadetes_gp1
OTU_5327	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Mariniflexile
OTU_5331	Parcubacteria	Unassigned	Unassigned	Unassigned	Parcubacteria_genera_incertae_sedis
OTU_5318	Proteobacteria	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae	Acidiferrobacter
OTU_5324	Actinobacteria	Actinobacteria	Solirubrobacterales	Conexibacteraceae	Conexibacter
OTU_5333	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	Chitinophaga
OTU_5328	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	Erythrobacter
OTU_5350	Proteobacteria	Gammaproteobacteria	Myxococcales	Verrucomicrobiaceae	Parcubacteria_genera_incertae_sedis
OTU_5332	Nitrospirae	Nitrospira	Nitrospirales	Nitrospiraceae	Thermodesulfovibrio
OTU_5320	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Desulfuromonadaceae	Geobacter
OTU_5335	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Ferrovibrio
OTU_5334	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Kaistia
OTU_5340	Latescibacteria	Unassigned	Unassigned	Unassigned	Latescibacteria_genera_incertae_sedis
OTU_5337	Actinobacteria	Actinobacteria	Gaiellales	Gaiellaceae	Gaiella
OTU_5336	Firmicutes	Clostridia	Clostridiales	Peptococcaceae_1	Thermincola
OTU_5348	Proteobacteria	Dictyoglomia	Dictyoglomales	Dictyoglomaceae	Dictyoglomus
OTU_5346	Proteobacteria	Deltaproteobacteria	Syntrophobacterales	Syntrophobacteraceae	Geobacter
OTU_5342	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Sinobacteraceae	Steroidobacter
OTU_5339	Proteobacteria	Alphaproteobacteria	Sneathiellales	Sneathiellaceae	Ferrovibrio
OTU_5347	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Roseomonas
OTU_5354	Chloroflexi	Thermomicrobia	Sphaerobacterales	Sphaerobacteraceae	Nitrolancea
OTU_5338	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Roseomonas
OTU_5352	Chlamydiae	Chlamydiia	Chlamydiales	Parachlamydiaceae	Parachlamydia
OTU_5343	Proteobacteria	Deltaproteobacteria	Syntrophobacterales	Syntrophobacteraceae	Syntrophobacter
OTU_5355	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Pontibacter
OTU_5353	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella
OTU_5351	Proteobacteria	Deltaproteobacteria	Syntrophobacterales	Syntrophobacteraceae	Syntrophobacter
OTU_5360	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Pirellula
OTU_5357	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Reyranella
OTU_5349	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Asticcacaulis
OTU_5356	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Dokdonella
OTU_5364	Proteobacteria	Alphaproteobacteria	Alteromonadales	Desulfobacteraceae	Saccharibacteria_genera_incertae_sedis
OTU_5368	Bacteroidetes	Flavobacteriia	Flavobacteriales	Cryomorphaceae	Owenweeksia
OTU_5366	Proteobacteria	Gammaproteobacteria	Rhizobiales	Sinobacteraceae	Pseudochelatococcus
OTU_5361	Proteobacteria	Alphaproteobacteria	Rhizobiales	Desulfovibrionaceae	Desulfovibrio
OTU_5358	Proteobacteria	Alphaproteobacteria	Syntrophobacterales	Syntrophobacteraceae	Syntrophobacter
OTU_5370	Ignavibacteriae	Ignavibacteria	Ignavibacteriales	Ignavibacteriaceae	Ignavibacterium
OTU_5365	Firmicutes	Clostridia	Clostridiales	Heliobacteriaceae	Hydrogenispora
OTU_5369	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Desulfuromonadaceae	Pelobacter
OTU_5373	Proteobacteria	Deltaproteobacteria	Myxococcales	Haliangiaceae	Haliangium
OTU_5374	Acidobacteria	Acidobacteria_Gp22	Unassigned	Unassigned	Gp22
OTU_5381	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Pedobacter
OTU_5380	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Luteolibacter
OTU_5362	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Sinobacteraceae	Povalibacter
OTU_5359	Chloroflexi	Chloroflexia	Chloroflexales	Herpetosiphonaceae	Herpetosiphon
OTU_5383	Chlamydiae	Chlamydiia	Chlamydiales	Parachlamydiaceae	Parachlamydia
OTU_5379	Firmicutes	Bacilli	Bacillales	Bacillaceae_1	Bacillus
OTU_5394	Proteobacteria	Gammaproteobacteria	Clostridiales	Campylobacteraceae	Spiroplasma
OTU_5376	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	Actinopolymorpha
OTU_5389	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Cellulosilyticum
OTU_5388	Acidobacteria	Acidobacteria_Gp17	Unassigned	Unassigned	Gp17
OTU_5386	Firmicutes	Clostridia	Clostridiales	Peptococcaceae_2	Desulfotomaculum
OTU_5392	Proteobacteria	Clostridia	Clostridiales	Nannocystaceae	Nannocystis
OTU_5390	Chloroflexi	Actinobacteria	Caldilineales	Caldilineaceae	Caldilinea
OTU_5387	Proteobacteria	Gammaproteobacteria	Legionellales	Coxiellaceae	Diplorickettsia
OTU_5401	Bacteroidetes	Flavobacteriia	Flavobacteriales	Cryomorphaceae	Owenweeksia
OTU_5404	Proteobacteria	Gammaproteobacteria	Rhodospirillales	Desulfobacteraceae	Parcubacteria_genera_incertae_sedis
OTU_5400	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Leeia
OTU_5397	Actinobacteria	Actinobacteria	Rubrobacterales	Rubrobacteraceae	Rubrobacter
OTU_5399	Bacteroidetes	Cytophagia	Cytophagales	Flammeovirgaceae	Marivirga
OTU_5403	Chlamydiae	Chlamydiia	Chlamydiales	Parachlamydiaceae	Parachlamydia
OTU_5393	Acidobacteria	Acidobacteria_Gp3	Unassigned	Unassigned	Gp3
OTU_5396	Verrucomicrobia	Subdivision3	Unassigned	Unassigned	Subdivision3_genera_incertae_sedis
OTU_5398	Firmicutes	Bacilli	Bacillales	Paenibacillaceae_1	Paenibacillus
OTU_5395	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiales_incertae_sedis	Phreatobacter
OTU_5407	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Desulfuromonadaceae	Gp22
OTU_5409	Parcubacteria	Flavobacteriia	Flavobacteriales	Spirochaetaceae	Parcubacteria_genera_incertae_sedis
OTU_5408	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema
OTU_5405	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Thalassobaculum
OTU_5413	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Methylocapsa
OTU_5402	Verrucomicrobia	Subdivision3	Bdellovibrionales	Bdellovibrionaceae	Subdivision3_genera_incertae_sedis
OTU_5418	Proteobacteria	Deltaproteobacteria	Myxococcales	Desulfobacteraceae	Saccharibacteria_genera_incertae_sedis
OTU_5432	Thermotogae	Thermotogae	Thermotogales	Thermotogaceae	Parcubacteria_genera_incertae_sedis
OTU_5414	Proteobacteria	Deltaproteobacteria	Deltaproteobacteria_incertae_sedis	Syntrophorhabdaceae	Syntrophorhabdus
OTU_5421	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Pirellula
OTU_5425	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Pirellula
OTU_5415	Chloroflexi	Caldilineae	Caldilineales	Caldilineaceae	Caldilinea
OTU_5426	Parcubacteria	Clostridia	Clostridiales	Nautiliaceae	Parcubacteria_genera_incertae_sedis
OTU_5423	Proteobacteria	Deltaproteobacteria	Chlamydiales	Chlamydiaceae	Acidithiobacillus
OTU_5419	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium
OTU_5411	Firmicutes	Bacilli	Bacillales	Alicyclobacillaceae	Kyrpidia
OTU_5412	Proteobacteria	Deltaproteobacteria	Clostridiales	Deinococcaceae	Deinococcus
OTU_5431	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Pirellula
OTU_5417	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Telmatospirillum
OTU_5433	Chloroflexi	Thermomicrobia	Thermomicrobiales	Thermomicrobiaceae	Thermomicrobium
OTU_5424	Firmicutes	Clostridia	Clostridiales	Clostridiales_Incertae_Sedis_XII	Fusibacter
OTU_5428	Proteobacteria	Gammaproteobacteria	Actinomycetales	Enterobacteriaceae	Chthonomonas/Armatimonadetes_gp3
OTU_5434	Proteobacteria	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae	Ectothiorhodospira
OTU_5436	Verrucomicrobia	Subdivision5	Verrucomicrobiales	Verrucomicrobiaceae	Subdivision5_genera_incertae_sedis
OTU_5427	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella
OTU_5440	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Pirellula
OTU_5437	Proteobacteria	Clostridia	Halanaerobiales	Halanaerobiaceae	Armatimonadetes_gp4
OTU_5422	Parcubacteria	Deltaproteobacteria	Desulfurellales	Desulfurellaceae	Parcubacteria_genera_incertae_sedis
OTU_5444	Candidatus_Saccharibacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Saccharibacteria_genera_incertae_sedis
OTU_5438	Proteobacteria	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	Denitratisoma
OTU_5441	Proteobacteria	Alphaproteobacteria	Rickettsiales	Anaplasmataceae	Ehrlichia
OTU_5447	Proteobacteria	Gammaproteobacteria	Burkholderiales	Vibrionaceae	Parcubacteria_genera_incertae_sedis
OTU_5443	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Spirochaeta
OTU_5439	Proteobacteria	Deltaproteobacteria	Syntrophobacterales	Syntrophaceae	Syntrophus
OTU_5420	Actinobacteria	Actinobacteria	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter
OTU_5448	Parcubacteria	Actinobacteria	Actinomycetales	Nautiliaceae	Parcubacteria_genera_incertae_sedis
OTU_5435	Proteobacteria	Alphaproteobacteria	Actinomycetales	Nitrospiraceae	Ardenticatena
OTU_5446	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	Geobacter
OTU_5442	Actinobacteria	Actinobacteria	Actinomycetales	Streptosporangiaceae	Streptosporangium
OTU_5449	Nitrospirae	Nitrospira	Nitrospirales	Nitrospiraceae	Thermodesulfovibrio
OTU_5450	Chlamydiae	Chlamydiia	Chlamydiales	Parachlamydiaceae	Parachlamydia
OTU_5461	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter
OTU_5454	Proteobacteria	Deltaproteobacteria	Syntrophobacterales	Syntrophobacteraceae	Syntrophobacter
OTU_5453	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acidisphaera
OTU_5468	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Deferribacteraceae	Desulfovibrio
OTU_5462	Acidobacteria	Acidobacteria_Gp4	Bacillales	Bacillaceae_1	Blastocatella
OTU_5452	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Zavarzinella
OTU_5464	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema
OTU_5456	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Desulfuromonadaceae	Pelobacter
OTU_5467	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces
OTU_5457	Firmicutes	Clostridia	Clostridiales	Peptococcaceae_1	Desulfosporosinus
OTU_5472	Proteobacteria	Deltaproteobacteria	Clostridiales	Verrucomicrobiaceae	Prosthecobacter
OTU_5463	Firmicutes	Clostridia	Clostridiales	Syntrophomonadaceae	Syntrophomonas
OTU_5460	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas
OTU_5476	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Dyadobacter
OTU_5478	Bacteroidetes	Cytophagia	Cytophagales	Cyclobacteriaceae	Algoriphagus
OTU_5465	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Chitinimonas
OTU_5485	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio
OTU_5475	Firmicutes	Bacilli	Bacillales	Alicyclobacillaceae	Tumebacillus
OTU_5488	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Zavarzinella
OTU_5486	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Pseudobacteriovoracaceae	Pseudobacteriovorax
OTU_5480	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_4	Anaerosolibacter
OTU_5481	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Oceanospirillaceae	Marinobacterium
OTU_5493	Chloroflexi	Dehalococcoidetes	Clostridiales	Clostridiaceae_1	Dehalogenimonas
OTU_5477	Armatimonadetes	Unassigned	Unassigned	Unassigned	Armatimonadetes_gp4
OTU_5470	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Methylobacterium
OTU_5466	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	Geobacter
OTU_5490	Firmicutes	Clostridia	Clostridiales	Clostridiales_Incertae_Sedis_XVII	BRC1_genera_incertae_sedis
OTU_5492	Proteobacteria	Gammaproteobacteria	Legionellales	Ectothiorhodospiraceae	Ectothiorhodospira
OTU_5491	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfobulbaceae	Desulfobulbus
OTU_5494	Armatimonadetes	Fimbriimonadia	Fimbriimonadales	Fimbriimonadaceae	Armatimonadetes_gp5
OTU_5487	Firmicutes	Bacilli	Bacillales	Thermoactinomycetaceae_1	Hazenella
OTU_5495	Chlamydiae	Chlamydiia	Chlamydiales	Chlamydiaceae	Chlamydia
OTU_5505	Parcubacteria	Betaproteobacteria	Lactobacillales	Lactobacillaceae	Parcubacteria_genera_incertae_sedis
OTU_5506	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Parcubacteria_genera_incertae_sedis
OTU_5500	Firmicutes	Bacilli	Bacillales	Paenibacillaceae_1	Paenibacillus
OTU_5513	Proteobacteria	Gammaproteobacteria	Anaerolineales	Anaerolineaceae	Saccharibacteria_genera_incertae_sedis
OTU_5502	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Desulfuromonadaceae	Pelobacter
OTU_5501	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Amaricoccus
OTU_5508	Parcubacteria	Actinobacteria	Actinomycetales	Rhodospirillaceae	Parcubacteria_genera_incertae_sedis
OTU_5515	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Saccharibacteria_genera_incertae_sedis
OTU_5496	Latescibacteria	Deltaproteobacteria	Gemmatimonadales	Gemmatimonadaceae	Latescibacteria_genera_incertae_sedis
OTU_5503	Actinobacteria	Actinobacteria	Actinomycetales	Pseudonocardiaceae	Saccharomonospora
OTU_5499	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomonadaceae	Glycocaulis
OTU_5519	Parcubacteria	Gammaproteobacteria	Burkholderiales	Burkholderiales_incertae_sedis	Parcubacteria_genera_incertae_sedis
OTU_5504	Firmicutes	Clostridia	Clostridiales	Peptoniphilaceae	Peptoniphilus
OTU_5482	Firmicutes	Clostridia	Clostridiales	Clostridiales_Incertae_Sedis_XI	Tepidimicrobium
OTU_5518	candidate_division_WPS-1	Phycisphaerae	Tepidisphaerales	Tepidisphaeraceae	WPS-1_genera_incertae_sedis
OTU_5514	Acidobacteria	Acidobacteria_Gp7	Lactobacillales	Enterococcaceae	Gp7
OTU_5517	Chloroflexi	Ktedonobacteria	Thermogemmatisporales	Thermogemmatisporaceae	Thermogemmatispora
OTU_5509	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus
OTU_5523	Verrucomicrobia	Subdivision5	Actinomycetales	Desulfurellaceae	Subdivision5_genera_incertae_sedis
OTU_5524	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	Chitinophaga
OTU_5522	Chloroflexi	Chloroflexia	Chloroflexales	Chloroflexaceae	Roseiflexus
OTU_5516	Proteobacteria	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae	Aquisalimonas
OTU_5520	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	Chitinophaga
OTU_5521	Proteobacteria	Gammaproteobacteria	Legionellales	Chromatiaceae	Legionella
OTU_5525	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Latescibacteria_genera_incertae_sedis
OTU_5526	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	Ktedonobacter
OTU_5532	Caldiserica	Caldisericia	Caldisericales	Caldisericaceae	Caldisericum
OTU_5527	Actinobacteria	Actinobacteria	Actinomycetales	Nocardiaceae	Rhodococcus
OTU_5537	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Thermosporotrichaceae	Thermosporothrix
OTU_5530	Firmicutes	Bacilli	Bacillales	Alicyclobacillaceae	Tumebacillus
OTU_5534	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Tistlia
OTU_5539	Chlamydiae	Chlamydiia	Chlamydiales	Parachlamydiaceae	Parachlamydia
OTU_5535	Proteobacteria	Betaproteobacteria	Methylophilales	Methylophilaceae	Methylobacillus
OTU_5538	Chloroflexi	Thermomicrobia	Sphaerobacterales	Sphaerobacteraceae	Sphaerobacter
OTU_5533	Actinobacteria	Actinobacteria	Acidimicrobiales	Iamiaceae	Iamia
OTU_5531	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Rhodopirellula
OTU_5544	Planctomycetes	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	Phycisphaera
OTU_5546	Parcubacteria	Deltaproteobacteria	Clostridiales	Desulfuromonadaceae	Parcubacteria_genera_incertae_sedis
OTU_5548	Bacteroidetes	Bacteroidia	Bacteroidales	Prolixibacteraceae	Tangfeifania
OTU_5550	Proteobacteria	Clostridia	Clostridiales	Clostridiaceae_1	Methylobacterium
OTU_5529	Proteobacteria	Deltaproteobacteria	Myxococcales	Desulfuromonadaceae	Pelobacter
OTU_5555	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Gemmata
OTU_5542	Proteobacteria	Deltaproteobacteria	Myxococcales	Myxococcaceae	Aggregicoccus
OTU_5554	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Mesorhizobium
OTU_5549	Proteobacteria	Deltaproteobacteria	Syntrophobacterales	Syntrophobacteraceae	Gp7
OTU_5557	Acidobacteria	Acidobacteria_Gp4	Unassigned	Unassigned	Blastocatella
OTU_5567	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	Pontibacter
OTU_5556	Nitrospirae	Nitrospira	Nitrospirales	Nitrospiraceae	Thermodesulfovibrio
OTU_5570	Parcubacteria	Opitutae	Campylobacterales	Spirochaetaceae	Parcubacteria_genera_incertae_sedis
OTU_5559	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_1	Clostridium_sensu_stricto
OTU_5552	Armatimonadetes	Clostridia	Clostridiales	Clostridiales_Incertae_Sedis_III	Armatimonadetes_gp4
OTU_5541	Proteobacteria	Gammaproteobacteria	Cytophagales	Haliangiaceae	Haliangium
OTU_5566	Candidatus_Saccharibacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Saccharibacteria_genera_incertae_sedis
OTU_5563	Chloroflexi	Thermomicrobia	Thermomicrobiales	Thermomicrobiaceae	Thermomicrobium
OTU_5564	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Turicibacter
OTU_5560	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Dongia
OTU_5572	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Gimesia
OTU_5562	Actinobacteria	Actinobacteria	Actinomycetales	Micromonosporaceae	Actinoplanes
OTU_5568	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	Hydrotalea
OTU_5580	Parcubacteria	Deltaproteobacteria	Clostridiales	Pseudonocardiaceae	Parcubacteria_genera_incertae_sedis
OTU_5576	Verrucomicrobia	Spartobacteria	Verrucomicrobiales	Verrucomicrobiaceae	Spartobacteria_genera_incertae_sedis
OTU_5575	Nitrospirae	Nitrospira	Nitrospirales	Nitrospiraceae	Thermodesulfovibrio
OTU_5558	Planctomycetes	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	Phycisphaera
OTU_5569	Proteobacteria	Deltaproteobacteria	Myxococcales	Haliangiaceae	Haliangium
OTU_5577	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium_XlVa
OTU_5583	Chloroflexi	Dehalococcoidetes	Desulfovibrionales	Dehalococcoidaceae	Dehalogenimonas
OTU_5578	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ercella
OTU_5584	Proteobacteria	Deltaproteobacteria	Rhizobiales	Desulfobulbaceae	Desulfotalea
OTU_5581	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acidisphaera
OTU_5589	Proteobacteria	Deltaproteobacteria	Phycisphaerales	Phycisphaeraceae	Phycisphaera
OTU_5590	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella
OTU_5597	Proteobacteria	Clostridia	Clostridiales	Clostridiaceae_1	Saccharibacteria_genera_incertae_sedis
OTU_5588	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	Sporichthya
OTU_5582	Proteobacteria	Gammaproteobacteria	Clostridiales	Eubacteriaceae	Methylobacterium
OTU_5579	Elusimicrobia	Endomicrobia	Clostridiales	Peptococcaceae_1	Candidatus_Endomicrobium
OTU_5606	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Candidatus_Kuenenia
OTU_5592	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Herbaspirillum
OTU_5604	Proteobacteria	Deltaproteobacteria	Syntrophobacterales	Syntrophobacteraceae	Syntrophobacter
OTU_5591	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Mesorhizobium
OTU_5601	Armatimonadetes	Unassigned	Unassigned	Unassigned	Armatimonadetes_gp2
OTU_5598	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_1	Clostridium_sensu_stricto
OTU_5619	Proteobacteria	Clostridia	Clostridiales	Hyphomonadaceae	Mycoplasma
OTU_5610	Chlamydiae	Chlamydiia	Chlamydiales	Parachlamydiaceae	Parachlamydia
OTU_5607	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio
OTU_5595	Firmicutes	Clostridia	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas
OTU_5602	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Saccharofermentans
OTU_5608	Actinobacteria	Actinobacteria	Actinomycetales	Dermabacteraceae	Brachybacterium
OTU_5616	Acidobacteria	Acidobacteria_Gp18	Unassigned	Unassigned	Gp18
OTU_5621	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Pirellula
OTU_5617	Chloroflexi	Thermomicrobia	Sphaerobacterales	Sphaerobacteraceae	Sphaerobacter
OTU_5611	Firmicutes	Bacilli	Bacillales	Alicyclobacillaceae	Alicyclobacillus
OTU_5618	Chloroflexi	Actinobacteria	Actinomycetales	Thermomicrobiaceae	Streptomyces
OTU_5613	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Sinobacteraceae	Nevskia
OTU_5609	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Defluviimonas
OTU_5620	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Rubrobacter
OTU_5612	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	Kribbella
